Timestamp,Day_of_Week,Time_of_Day,Is_Weekend,Is_Holiday,Special_Event,Cub1_VOC (ppm),Cub2_VOC (ppm),Cub3_VOC (ppm),Common_VOC (ppm),Cub1_CO2 (ppm),Cub2_CO2 (ppm),Cub3_CO2 (ppm),Common_CO2 (ppm),Cub1_Temp (°C),Cub2_Temp (°C),Cub3_Temp (°C),Common_Temp (°C),Odor_Level,Cub1_Moisture (%),Cub2_Moisture (%),Cub3_Moisture (%),Common_Moisture (%),Cub1_Load (kg),Cub2_Load (kg),Cub3_Load (kg),Mall_Occupancy,Cub1_Occupancy,Cub2_Occupancy,Cub3_Occupancy,Common_Occupancy
2024-01-04 16:30:00,Thursday,16,no,no,no,293,104,104,201,442,514,424,721,24.7,25.6,24.8,27.5,High,80,77,75,72,25,19,7,1913,2,1,1,3
2024-01-04 16:35:00,Thursday,16,no,no,no,225,162,228,296,506,633,405,530,23.5,23.9,26.6,27.8,High,77,76,89,64,10,32,28,2533,2,2,1,5
2024-01-04 16:40:00,Thursday,16,no,no,no,225,210,297,331,676,532,567,547,23.9,23.8,25.3,27.0,High,82,71,76,67,33,39,2,1439,0,2,2,5
2024-01-04 16:45:00,Thursday,16,no,no,no,240,235,269,319,573,457,470,712,24.5,24.1,23.3,24.7,High,80,82,81,76,44,19,48,2482,1,0,1,2
2024-01-04 16:50:00,Thursday,16,no,no,no,138,199,130,311,621,670,434,732,26.6,23.9,26.9,26.8,High,86,77,83,78,8,30,15,1853,0,2,0,5
2024-01-04 16:55:00,Thursday,16,no,no,no,133,271,256,163,420,572,678,528,24.5,25.6,24.8,25.5,Medium,80,85,89,64,14,3,41,2106,0,2,2,2
2024-01-04 17:00:00,Thursday,17,no,no,no,281,172,124,279,569,439,624,470,26.6,24.6,23.3,24.1,High,74,86,85,65,16,39,16,1677,0,0,2,2
2024-01-04 17:05:00,Thursday,17,no,no,no,223,163,147,169,533,634,523,644,24.9,23.0,24.4,28.0,High,71,79,71,61,33,22,25,2305,2,1,2,5
2024-01-04 17:10:00,Thursday,17,no,no,no,160,250,107,199,595,621,648,745,26.8,26.0,24.2,27.9,High,73,79,85,69,8,12,7,2732,2,0,0,5
2024-01-04 17:15:00,Thursday,17,no,no,no,187,116,193,219,604,591,577,453,26.4,26.6,23.8,25.0,High,88,81,84,69,11,26,9,1802,0,2,2,4
2024-01-04 17:20:00,Thursday,17,no,no,no,193,120,285,255,665,563,647,663,24.1,25.5,24.1,24.0,High,84,72,71,79,1,10,44,1544,0,0,0,2
2024-01-04 17:25:00,Thursday,17,no,no,no,267,152,186,242,450,535,456,557,25.1,24.9,25.2,27.2,High,87,87,80,62,23,39,32,2945,2,1,2,4
2024-01-04 17:30:00,Thursday,17,no,no,no,212,276,150,299,451,437,686,451,23.4,25.2,24.3,24.4,High,70,73,74,74,19,37,3,1604,2,2,2,2
2024-01-04 17:35:00,Thursday,17,no,no,no,266,231,223,197,582,470,592,539,25.7,24.6,23.7,24.9,Medium,75,86,72,68,23,30,10,2918,0,2,0,3
2024-01-04 17:40:00,Thursday,17,no,no,no,174,161,255,152,521,634,577,635,24.0,23.2,24.4,24.2,High,76,82,76,75,11,26,14,1111,1,2,1,5
2024-01-04 17:45:00,Thursday,17,no,no,no,167,196,275,190,460,619,413,676,23.1,25.8,24.8,25.4,High,70,89,83,62,5,29,19,2690,2,2,0,5
2024-01-04 17:50:00,Thursday,17,no,no,no,154,126,109,344,605,470,664,657,23.7,24.7,26.2,27.8,High,89,75,87,73,1,42,48,2765,0,2,0,4
2024-01-04 17:55:00,Thursday,17,no,no,no,175,228,208,319,472,515,579,554,23.7,26.9,23.0,26.7,High,86,79,71,65,13,49,35,1847,0,0,1,5
2024-01-04 18:00:00,Thursday,18,no,no,no,247,284,135,251,495,478,616,667,23.2,25.0,25.7,27.1,High,84,74,88,71,47,25,22,2481,0,0,0,2
2024-01-04 18:05:00,Thursday,18,no,no,no,196,107,247,166,486,407,516,604,25.7,23.1,23.4,26.3,High,85,85,70,75,12,30,19,1213,2,1,2,4
2024-01-04 18:10:00,Thursday,18,no,no,no,143,147,249,261,576,427,529,710,23.5,26.2,25.5,24.1,High,88,80,82,65,29,0,18,2896,1,1,1,3
2024-01-04 18:15:00,Thursday,18,no,no,no,121,129,198,326,608,536,401,587,25.8,24.3,23.9,28.0,High,74,85,84,65,10,4,41,2168,0,0,2,5
2024-01-04 18:20:00,Thursday,18,no,no,no,116,262,265,235,487,552,696,510,24.1,24.5,24.7,26.2,High,72,73,78,78,19,40,8,1514,0,0,1,3
2024-01-04 18:25:00,Thursday,18,no,no,no,156,284,262,212,688,591,634,476,25.2,26.8,25.3,25.4,High,89,79,75,60,41,13,4,2213,1,1,2,4
2024-01-04 18:30:00,Thursday,18,no,no,no,241,119,280,328,459,408,511,606,26.4,23.9,26.9,26.5,High,80,77,75,68,36,7,30,2838,1,1,0,5
2024-01-04 18:35:00,Thursday,18,no,no,no,250,266,157,189,624,575,676,549,25.0,24.6,24.2,25.2,Medium,78,76,74,79,40,14,18,1199,0,1,1,5
2024-01-04 18:40:00,Thursday,18,no,no,no,178,212,159,156,524,650,592,665,23.9,25.1,23.7,26.5,High,85,77,75,68,28,48,3,2467,1,2,1,2
2024-01-04 18:45:00,Thursday,18,no,no,no,204,154,172,301,564,414,695,465,25.1,27.0,23.5,26.3,High,85,71,81,61,37,47,26,1572,1,1,0,4
2024-01-04 18:50:00,Thursday,18,no,no,no,141,220,272,256,626,426,413,560,23.2,26.5,26.2,25.1,High,73,88,84,79,45,19,6,2931,2,0,2,4
2024-01-04 18:55:00,Thursday,18,no,no,no,262,104,258,201,545,597,497,682,24.5,24.4,25.0,25.1,High,89,74,85,74,44,15,30,2260,2,1,0,5
2024-01-04 19:00:00,Thursday,19,no,no,no,102,119,289,344,626,637,614,538,24.0,25.1,23.7,24.2,High,82,71,73,66,47,9,25,2273,1,1,1,2
2024-01-04 19:05:00,Thursday,19,no,no,no,189,137,136,156,620,568,616,746,23.3,26.2,23.0,26.4,High,77,77,75,69,12,12,6,1058,0,2,0,3
2024-01-04 19:10:00,Thursday,19,no,no,no,284,227,228,324,430,606,628,534,26.8,23.3,24.7,26.2,High,89,80,87,73,37,19,10,1399,1,2,0,2
2024-01-04 19:15:00,Thursday,19,no,no,no,278,213,154,283,574,598,477,508,26.7,23.6,24.5,27.7,High,86,74,85,63,23,4,47,2546,1,1,2,3
2024-01-04 19:20:00,Thursday,19,no,no,no,197,255,230,269,624,587,549,731,25.7,24.7,23.4,27.3,High,76,77,72,66,34,30,30,2328,2,2,2,4
2024-01-04 19:25:00,Thursday,19,no,no,no,210,227,199,290,415,434,517,608,25.6,23.8,26.7,27.8,High,80,88,70,72,16,22,32,2853,2,2,2,2
2024-01-04 19:30:00,Thursday,19,no,no,no,223,167,255,190,600,478,431,711,23.3,25.8,23.7,24.6,High,81,81,81,75,4,2,23,1631,2,2,1,3
2024-01-04 19:35:00,Thursday,19,no,no,no,173,244,136,251,520,571,564,619,24.5,23.3,25.9,27.3,High,77,77,71,60,37,1,4,1918,2,0,2,2
2024-01-04 19:40:00,Thursday,19,no,no,no,239,148,215,187,459,535,671,574,23.1,26.1,24.1,27.6,High,82,81,72,63,8,34,43,2702,1,0,0,4
2024-01-04 19:45:00,Thursday,19,no,no,no,263,162,137,166,699,640,451,486,25.9,24.1,26.7,27.5,High,75,70,84,75,19,8,40,1374,1,1,2,5
2024-01-04 19:50:00,Thursday,19,no,no,no,265,128,161,193,524,520,681,462,24.7,25.8,24.5,27.9,High,85,78,82,64,47,41,4,1108,0,2,2,3
2024-01-04 19:55:00,Thursday,19,no,no,no,249,196,290,304,554,628,606,474,26.7,25.2,24.4,24.2,High,89,79,88,60,11,34,10,2230,0,1,2,5
2024-01-04 20:00:00,Thursday,20,no,no,no,228,159,290,296,456,624,684,552,26.8,26.0,26.1,25.6,High,71,72,87,67,2,35,9,1205,2,0,2,4
2024-01-04 20:05:00,Thursday,20,no,no,no,224,200,148,305,619,434,452,692,24.3,25.9,23.6,26.2,High,73,84,83,62,44,14,40,2721,1,0,1,2
2024-01-04 20:10:00,Thursday,20,no,no,no,214,126,278,326,548,441,457,548,25.0,26.3,24.9,25.6,High,81,70,80,63,21,8,4,1542,1,0,1,4
2024-01-04 20:15:00,Thursday,20,no,no,no,282,100,270,150,546,452,655,588,26.5,24.9,24.4,27.9,High,82,83,88,75,1,48,14,2289,2,1,0,2
2024-01-04 20:20:00,Thursday,20,no,no,no,180,175,286,273,579,421,634,670,24.2,26.6,26.1,24.5,High,89,77,89,66,48,26,27,1718,0,1,1,3
2024-01-04 20:25:00,Thursday,20,no,no,no,223,242,205,242,625,645,431,466,26.3,23.8,23.5,27.9,High,77,88,74,71,45,13,9,2634,1,0,1,2
2024-01-04 20:30:00,Thursday,20,no,no,no,108,171,256,172,613,498,562,731,25.4,25.9,23.5,25.3,High,86,85,75,75,17,22,6,1603,1,1,0,2
2024-01-04 20:35:00,Thursday,20,no,no,no,234,216,161,170,401,682,520,548,23.6,23.3,24.2,24.3,Medium,81,84,84,61,29,8,4,2965,2,1,0,3
2024-01-04 20:40:00,Thursday,20,no,no,no,209,288,206,202,614,426,435,624,24.2,23.7,26.0,25.0,High,86,74,79,64,18,4,5,2050,2,2,0,5
2024-01-04 20:45:00,Thursday,20,no,no,no,246,172,185,334,547,609,402,640,23.4,24.0,24.9,25.9,High,88,84,76,76,7,1,42,2913,0,1,2,2
2024-01-04 20:50:00,Thursday,20,no,no,no,197,170,100,173,463,693,472,598,26.4,26.5,26.8,24.4,Medium,85,85,76,73,14,15,17,2873,0,0,2,3
2024-01-04 20:55:00,Thursday,20,no,no,no,227,177,164,198,622,413,693,701,23.0,25.5,24.2,24.4,High,88,70,86,74,27,49,20,1172,2,0,1,3
2024-01-04 21:00:00,Thursday,21,no,no,no,272,125,222,274,506,523,511,674,26.9,23.8,23.0,27.4,High,80,78,75,74,15,36,14,1697,2,1,1,3
2024-01-04 21:05:00,Thursday,21,no,no,no,169,264,190,173,549,482,565,530,24.2,24.5,23.1,27.9,High,88,89,87,72,15,20,36,2133,1,0,2,3
2024-01-04 21:10:00,Thursday,21,no,no,no,177,216,190,347,529,414,560,487,23.5,23.1,24.8,24.5,High,82,70,82,61,9,37,5,1751,0,1,0,4
2024-01-04 21:15:00,Thursday,21,no,no,no,296,149,143,330,537,668,452,473,26.0,25.6,25.7,26.0,High,77,82,81,63,48,23,48,2024,2,2,1,4
2024-01-04 21:20:00,Thursday,21,no,no,no,117,107,215,300,625,438,627,599,25.5,24.4,26.7,25.5,High,89,88,86,74,9,39,20,2980,0,1,0,4
2024-01-04 21:25:00,Thursday,21,no,no,no,167,274,121,296,421,554,510,688,23.4,24.3,24.9,25.3,High,79,73,78,67,13,31,18,2139,1,1,0,3
2024-01-04 21:30:00,Thursday,21,no,no,no,278,145,171,224,446,406,455,486,23.5,25.9,25.6,26.6,High,86,84,71,73,2,9,39,2122,1,2,0,2
2024-01-04 21:35:00,Thursday,21,no,no,no,142,115,133,330,505,633,632,613,23.6,23.5,25.9,25.2,High,83,79,71,70,42,17,29,2079,2,2,0,3
2024-01-04 21:40:00,Thursday,21,no,no,no,206,272,264,326,464,687,513,621,24.3,26.9,24.7,24.6,High,77,87,70,71,34,33,36,1886,0,0,1,3
2024-01-04 21:45:00,Thursday,21,no,no,no,240,223,235,338,680,487,474,615,24.9,25.6,24.7,26.5,High,82,74,79,63,28,35,0,2691,1,2,0,4
2024-01-04 21:50:00,Thursday,21,no,no,no,267,266,131,201,429,470,500,749,24.8,25.2,24.6,27.2,High,72,81,88,78,20,10,15,2497,1,1,1,3
2024-01-04 21:55:00,Thursday,21,no,no,no,185,154,171,178,687,470,548,632,23.3,25.9,23.3,25.4,High,79,73,70,70,35,7,7,1955,2,2,2,5
2024-01-05 10:00:00,Friday,10,no,no,no,147,226,117,182,598,507,607,746,25.8,24.6,26.6,26.8,High,86,86,86,61,42,41,17,2806,2,2,0,2
2024-01-05 10:05:00,Friday,10,no,no,no,294,132,212,306,576,624,533,618,25.5,23.8,24.9,26.2,High,76,78,76,69,3,0,34,2017,0,1,1,4
2024-01-05 10:10:00,Friday,10,no,no,no,282,107,257,312,437,698,522,603,23.8,26.5,26.7,26.3,High,71,81,80,73,20,19,6,2316,0,1,0,5
2024-01-05 10:15:00,Friday,10,no,no,no,259,240,154,254,636,620,680,711,24.3,24.0,25.2,27.6,High,76,84,80,63,20,39,27,1155,2,2,0,5
2024-01-05 10:20:00,Friday,10,no,no,no,221,130,216,230,528,585,635,712,26.2,23.5,25.7,25.4,High,80,82,71,62,24,33,30,1861,2,0,2,3
2024-01-05 10:25:00,Friday,10,no,no,no,290,282,219,272,416,585,639,546,23.3,25.0,25.0,27.6,High,87,80,87,64,32,21,29,1280,1,2,2,3
2024-01-05 10:30:00,Friday,10,no,no,no,143,299,163,284,607,510,461,638,23.9,26.0,25.6,24.9,High,87,86,72,62,26,26,3,1093,0,0,1,2
2024-01-05 10:35:00,Friday,10,no,no,no,185,289,134,277,644,464,575,748,26.0,24.5,25.2,27.0,High,82,72,83,62,26,24,15,1213,2,1,2,4
2024-01-05 10:40:00,Friday,10,no,no,no,286,234,251,256,656,632,657,519,23.1,26.0,23.2,25.0,High,88,84,81,67,10,47,40,2897,1,1,0,2
2024-01-05 10:45:00,Friday,10,no,no,no,160,185,100,263,691,417,602,744,25.6,23.2,25.5,27.1,High,80,71,87,79,22,8,38,1693,1,0,0,4
2024-01-05 10:50:00,Friday,10,no,no,no,197,267,202,276,601,697,510,713,26.1,23.1,24.9,26.4,High,87,88,79,62,30,23,11,1778,2,1,0,5
2024-01-05 10:55:00,Friday,10,no,no,no,298,240,260,191,638,507,546,609,25.8,24.5,25.3,24.7,High,82,84,89,67,40,15,11,2092,0,1,1,2
2024-01-05 11:00:00,Friday,11,no,no,no,205,299,220,225,419,605,428,707,23.9,23.3,23.1,24.9,High,89,88,89,62,6,7,38,2975,2,2,2,5
2024-01-05 11:05:00,Friday,11,no,no,no,192,265,275,166,653,613,418,737,24.9,24.7,23.4,25.6,High,84,76,86,62,33,24,34,2870,1,0,1,3
2024-01-05 11:10:00,Friday,11,no,no,no,135,164,229,254,497,449,599,744,23.3,25.6,24.2,27.5,High,85,83,74,76,27,36,27,2918,1,0,0,3
2024-01-05 11:15:00,Friday,11,no,no,no,289,218,276,348,649,651,602,602,26.1,25.8,24.0,27.1,High,87,79,79,60,18,10,19,2107,0,1,0,4
2024-01-05 11:20:00,Friday,11,no,no,no,276,238,256,290,518,563,647,560,24.7,26.3,25.5,26.2,High,73,85,83,72,22,44,27,2015,0,0,2,5
2024-01-05 11:25:00,Friday,11,no,no,no,282,102,225,152,479,449,617,574,25.9,26.3,23.9,24.5,Medium,88,81,81,60,19,34,24,2380,2,2,2,4
2024-01-05 11:30:00,Friday,11,no,no,no,269,263,203,281,507,559,527,476,26.7,23.1,26.7,25.8,High,84,86,73,65,35,1,40,2595,2,0,0,2
2024-01-05 11:35:00,Friday,11,no,no,no,130,252,109,316,592,495,422,534,24.0,23.2,23.3,26.4,High,70,83,76,63,5,17,47,2314,2,0,2,3
2024-01-05 11:40:00,Friday,11,no,no,no,121,269,231,224,496,530,643,548,24.2,25.7,26.1,24.2,High,88,87,80,68,18,11,32,1586,1,2,1,5
2024-01-05 11:45:00,Friday,11,no,no,no,253,128,293,300,689,527,438,678,24.9,26.2,24.7,24.6,High,88,77,72,65,32,37,12,2235,2,2,2,2
2024-01-05 11:50:00,Friday,11,no,no,no,290,111,169,287,456,523,441,570,25.9,25.0,26.3,25.0,High,77,85,81,60,26,18,20,1397,2,2,1,4
2024-01-05 11:55:00,Friday,11,no,no,no,193,178,138,310,631,465,530,460,23.4,23.6,23.4,25.7,High,85,88,74,62,20,10,38,2629,1,0,0,5
2024-01-05 12:00:00,Friday,12,no,no,no,145,245,182,205,607,531,432,575,26.5,26.5,25.4,24.5,High,71,74,75,71,38,39,45,2761,2,0,1,3
2024-01-05 12:05:00,Friday,12,no,no,no,144,133,253,333,656,451,646,662,25.3,24.7,23.5,27.8,High,86,75,77,71,23,33,5,1695,0,2,0,3
2024-01-05 12:10:00,Friday,12,no,no,no,270,109,173,165,698,569,544,637,24.5,23.0,25.7,26.5,High,72,76,78,70,23,37,17,1589,1,1,2,4
2024-01-05 12:15:00,Friday,12,no,no,no,109,177,284,317,511,670,598,483,23.4,23.1,26.6,24.3,High,75,76,81,74,20,49,48,2558,1,1,0,4
2024-01-05 12:20:00,Friday,12,no,no,no,136,292,149,232,669,486,463,660,26.4,23.5,25.0,25.4,High,87,72,78,69,19,42,19,2491,0,1,1,3
2024-01-05 12:25:00,Friday,12,no,no,no,137,151,217,235,521,634,553,698,23.5,23.4,24.3,27.7,High,75,78,79,65,39,32,4,1869,2,1,0,4
2024-01-05 12:30:00,Friday,12,no,no,no,228,172,226,241,440,568,472,478,25.0,24.8,25.2,27.7,High,79,78,76,66,8,40,32,2052,2,1,0,2
2024-01-05 12:35:00,Friday,12,no,no,no,295,283,210,171,422,521,543,512,23.9,25.5,24.1,25.2,Medium,84,73,71,68,17,3,4,2839,2,0,2,2
2024-01-05 12:40:00,Friday,12,no,no,no,197,170,172,201,406,694,699,724,24.4,24.8,23.4,25.3,High,78,74,86,69,12,34,40,1777,2,0,1,2
2024-01-05 12:45:00,Friday,12,no,no,no,276,108,203,161,511,412,525,599,24.5,27.0,24.1,26.4,Medium,87,78,73,65,38,32,0,2476,0,1,1,4
2024-01-05 12:50:00,Friday,12,no,no,no,298,238,233,329,478,658,417,594,24.0,23.0,23.9,25.1,High,73,87,83,74,20,34,33,2801,1,0,1,2
2024-01-05 12:55:00,Friday,12,no,no,no,118,132,198,281,527,568,586,696,26.5,23.7,26.6,25.1,High,70,70,79,78,40,41,38,1739,1,2,2,2
2024-01-05 13:00:00,Friday,13,no,no,no,254,111,184,273,527,415,463,501,26.1,25.1,26.3,27.9,High,73,78,80,73,39,21,38,2273,2,2,2,4
2024-01-05 13:05:00,Friday,13,no,no,no,214,252,283,241,516,413,596,729,24.1,23.6,25.2,26.8,High,81,88,81,77,25,29,30,1935,2,0,0,3
2024-01-05 13:10:00,Friday,13,no,no,no,184,170,243,340,649,692,668,604,25.9,26.3,25.8,25.4,High,84,87,86,64,10,17,23,2754,0,1,2,4
2024-01-05 13:15:00,Friday,13,no,no,no,119,117,281,229,676,630,449,547,25.7,25.5,23.3,25.7,High,71,80,88,76,5,19,15,1590,2,1,0,2
2024-01-05 13:20:00,Friday,13,no,no,no,135,202,218,214,501,645,424,645,24.3,23.5,26.2,26.9,High,77,81,83,65,13,43,24,2643,0,0,2,3
2024-01-05 13:25:00,Friday,13,no,no,no,226,137,259,342,487,669,584,740,25.5,23.8,23.1,26.4,High,81,81,76,78,1,13,19,2979,2,0,0,2
2024-01-05 13:30:00,Friday,13,no,no,no,211,128,154,176,482,565,568,600,26.5,26.8,26.1,27.9,High,74,81,72,70,30,8,13,1390,1,1,0,4
2024-01-05 13:35:00,Friday,13,no,no,no,227,136,213,271,520,659,679,715,25.4,25.5,24.7,25.4,High,75,74,84,61,19,8,8,2557,2,0,0,4
2024-01-05 13:40:00,Friday,13,no,no,no,195,181,265,205,478,454,639,659,23.4,25.9,24.5,25.0,High,81,88,83,68,9,20,6,1422,0,0,1,4
2024-01-05 13:45:00,Friday,13,no,no,no,139,153,293,234,560,411,448,648,26.7,25.3,25.5,27.9,High,70,78,76,62,30,8,11,2137,1,2,2,2
2024-01-05 13:50:00,Friday,13,no,no,no,195,160,147,232,635,564,678,732,24.3,24.5,26.4,27.0,High,85,75,74,73,21,46,44,2257,0,0,0,2
2024-01-05 13:55:00,Friday,13,no,no,no,283,162,268,204,404,507,619,739,26.0,26.0,24.9,26.1,High,88,75,78,68,36,14,24,1590,0,2,2,3
2024-01-05 14:00:00,Friday,14,no,no,no,136,157,237,182,423,696,484,583,24.5,24.8,25.7,26.3,Medium,88,76,77,77,23,37,24,1415,0,2,1,3
2024-01-05 14:05:00,Friday,14,no,no,no,260,102,283,245,689,599,691,702,26.0,26.4,25.4,26.8,High,89,76,79,74,47,48,47,2830,2,1,0,5
2024-01-05 14:10:00,Friday,14,no,no,no,292,251,212,215,438,671,560,664,26.0,23.8,25.2,26.0,High,82,71,71,73,48,38,10,1870,1,1,0,4
2024-01-05 14:15:00,Friday,14,no,no,no,299,183,200,275,549,421,679,716,26.1,24.2,26.2,24.1,High,79,80,82,77,1,0,10,2007,0,1,2,4
2024-01-05 14:20:00,Friday,14,no,no,no,119,107,105,292,667,642,489,700,23.2,25.0,23.7,27.5,High,79,86,75,71,22,49,44,2465,0,0,2,5
2024-01-05 14:25:00,Friday,14,no,no,no,170,279,276,304,578,594,580,673,23.7,24.4,26.6,26.0,High,78,89,70,64,35,0,16,1670,2,0,1,3
2024-01-05 14:30:00,Friday,14,no,no,no,257,248,154,304,440,599,415,558,26.0,26.8,24.5,24.7,High,71,74,72,71,41,44,16,2451,2,2,2,3
2024-01-05 14:35:00,Friday,14,no,no,no,123,247,177,293,653,484,678,551,24.7,25.7,26.7,26.1,High,84,75,71,71,27,26,31,1895,1,1,1,3
2024-01-05 14:40:00,Friday,14,no,no,no,101,144,281,348,672,414,492,676,24.0,25.6,24.9,27.8,High,72,88,87,72,33,49,23,2010,1,2,2,3
2024-01-05 14:45:00,Friday,14,no,no,no,153,291,265,272,563,662,487,571,24.4,26.3,23.7,27.7,High,75,77,82,67,26,4,46,1770,0,2,1,4
2024-01-05 14:50:00,Friday,14,no,no,no,218,263,101,263,493,418,498,650,24.6,24.2,23.9,27.7,High,89,87,83,77,45,47,23,1878,0,1,0,3
2024-01-05 14:55:00,Friday,14,no,no,no,241,268,288,340,526,646,643,725,26.6,26.3,26.9,25.9,High,88,72,80,69,21,33,30,1050,0,0,0,2
2024-01-05 15:00:00,Friday,15,no,no,no,295,257,262,347,649,423,428,707,24.0,26.7,25.4,27.8,High,75,70,74,72,38,10,31,1476,0,2,0,5
2024-01-05 15:05:00,Friday,15,no,no,no,234,249,102,309,457,501,445,670,23.4,24.5,24.5,26.4,High,84,89,84,66,8,46,38,1788,2,2,2,3
2024-01-05 15:10:00,Friday,15,no,no,no,275,219,223,339,409,550,421,625,24.6,27.0,25.2,26.0,High,74,82,85,72,37,12,47,1794,0,1,0,5
2024-01-05 15:15:00,Friday,15,no,no,no,153,275,191,174,590,476,502,672,25.0,24.3,26.5,27.0,High,76,73,88,70,41,33,46,2217,0,1,2,2
2024-01-05 15:20:00,Friday,15,no,no,no,257,226,211,230,604,603,546,519,23.9,24.2,24.0,24.4,High,71,79,81,70,38,11,49,2131,2,0,0,4
2024-01-05 15:25:00,Friday,15,no,no,no,225,159,282,184,558,535,488,643,25.2,23.4,25.4,25.7,High,74,81,73,77,38,22,28,1532,0,2,2,2
2024-01-05 15:30:00,Friday,15,no,no,no,128,265,145,225,672,416,682,641,23.7,23.1,25.6,27.7,High,78,75,70,75,24,26,40,1626,1,1,0,3
2024-01-05 15:35:00,Friday,15,no,no,no,129,250,158,277,621,535,649,597,26.7,24.2,25.8,24.2,High,73,80,81,75,5,2,27,1921,1,0,1,4
2024-01-05 15:40:00,Friday,15,no,no,no,127,162,107,202,519,402,444,506,25.6,25.8,23.3,25.4,High,78,73,74,78,21,12,22,2680,2,1,2,3
2024-01-05 15:45:00,Friday,15,no,no,no,210,223,230,256,461,560,668,736,23.4,26.8,23.4,25.7,High,88,72,81,67,48,43,19,2367,0,0,1,2
2024-01-05 15:50:00,Friday,15,no,no,no,232,112,253,235,406,455,569,738,23.8,26.9,24.1,25.9,High,84,81,73,75,38,35,36,2895,2,1,2,2
2024-01-05 15:55:00,Friday,15,no,no,no,279,283,206,208,516,498,620,650,24.1,25.1,23.7,25.8,High,82,83,86,79,15,9,2,2627,1,2,1,2
2024-01-05 16:00:00,Friday,16,no,no,no,111,213,275,264,485,530,473,614,24.3,23.1,25.2,26.3,High,86,74,86,79,33,33,29,2634,1,2,0,5
2024-01-05 16:05:00,Friday,16,no,no,no,109,294,270,151,588,520,594,655,25.4,23.8,24.6,24.5,High,82,71,80,67,13,36,28,1558,0,2,2,5
2024-01-05 16:10:00,Friday,16,no,no,no,205,171,180,345,557,574,528,562,23.1,26.4,26.3,27.4,High,84,89,86,63,32,17,6,2073,0,1,2,4
2024-01-05 16:15:00,Friday,16,no,no,no,200,224,109,325,467,484,530,515,24.9,25.2,25.0,26.0,High,86,82,87,65,42,46,10,2177,2,1,2,3
2024-01-05 16:20:00,Friday,16,no,no,no,114,127,230,262,450,624,467,564,24.7,26.7,24.7,26.6,High,73,74,74,75,8,49,42,2535,2,2,0,4
2024-01-05 16:25:00,Friday,16,no,no,no,167,298,183,265,434,423,496,477,26.1,24.3,24.9,25.5,High,85,87,88,79,31,3,31,2484,2,2,2,4
2024-01-05 16:30:00,Friday,16,no,no,no,235,118,275,220,548,655,412,580,23.5,25.0,23.0,26.8,High,88,80,89,63,22,32,4,1238,0,1,2,5
2024-01-05 16:35:00,Friday,16,no,no,no,170,221,287,220,493,565,470,711,23.7,25.5,25.6,24.6,High,71,87,82,75,42,14,25,2855,1,0,2,2
2024-01-05 16:40:00,Friday,16,no,no,no,278,241,123,252,570,643,572,570,25.5,23.8,23.8,27.4,High,72,83,89,67,36,44,13,1403,2,0,2,2
2024-01-05 16:45:00,Friday,16,no,no,no,126,155,216,224,675,475,591,540,25.5,24.2,24.3,26.5,High,74,74,84,71,34,31,19,1035,0,0,0,3
2024-01-05 16:50:00,Friday,16,no,no,no,253,182,284,204,518,573,508,737,25.3,23.3,25.6,26.0,High,80,78,85,79,29,39,31,1598,2,2,1,4
2024-01-05 16:55:00,Friday,16,no,no,no,107,181,107,272,520,441,669,677,25.6,24.7,23.1,27.1,High,87,84,82,62,47,1,18,2652,0,0,2,4
2024-01-05 17:00:00,Friday,17,no,no,no,148,265,279,219,645,529,659,564,26.0,26.1,23.3,26.2,High,76,88,78,75,45,10,35,1435,0,2,0,2
2024-01-05 17:05:00,Friday,17,no,no,no,198,220,292,277,523,485,540,676,24.2,25.2,24.2,26.7,High,81,75,78,71,0,6,6,1205,1,0,1,4
2024-01-05 17:10:00,Friday,17,no,no,no,292,163,204,315,639,474,424,576,25.2,26.0,25.5,24.7,High,74,78,83,65,37,2,16,1784,2,1,1,3
2024-01-05 17:15:00,Friday,17,no,no,no,130,265,247,324,617,530,522,713,26.3,24.8,25.7,25.8,High,72,85,76,75,34,46,18,1485,1,0,1,2
2024-01-05 17:20:00,Friday,17,no,no,no,171,177,192,277,426,622,464,740,25.7,25.4,26.0,27.9,High,79,87,74,61,17,28,6,1639,0,1,1,3
2024-01-05 17:25:00,Friday,17,no,no,no,201,239,188,264,643,499,517,631,25.2,25.6,24.9,27.1,High,78,70,86,76,10,46,21,1737,1,0,0,2
2024-01-05 17:30:00,Friday,17,no,no,no,230,122,156,244,532,548,546,589,24.8,25.3,24.3,25.7,High,70,76,73,69,33,34,37,1262,2,2,0,5
2024-01-05 17:35:00,Friday,17,no,no,no,234,267,104,195,471,482,585,724,26.9,25.7,24.2,24.2,High,88,83,82,65,21,36,44,2341,2,0,0,2
2024-01-05 17:40:00,Friday,17,no,no,no,179,257,171,327,581,545,417,532,24.0,23.3,25.8,27.6,High,88,83,74,78,21,29,8,2917,1,2,2,4
2024-01-05 17:45:00,Friday,17,no,no,no,167,105,162,325,551,542,542,646,25.1,24.4,23.9,27.7,High,84,83,79,76,21,14,22,1022,2,0,1,2
2024-01-05 17:50:00,Friday,17,no,no,no,234,228,184,299,664,488,414,684,26.4,26.6,25.5,24.3,High,85,82,80,79,42,31,42,1346,1,0,1,4
